state,to_move,layer,P(X wins),P(O wins),P(draws)
-10-111010-1,X,6,0.5,0.5,0.0
-100-1-11011,X,6,0.8333333333333334,0.16666666666666666,0.0
-100-1-11101,X,6,1.0,0.0,0.0
-100-1-11110,X,6,0.6666666666666666,0.3333333333333333,0.0
-100-101-111,X,6,0.0,1.0,0.0
-100-1011-11,X,6,0.6666666666666666,0.0,0.3333333333333333
-100-10111-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-100-11-1011,X,6,0.8333333333333334,0.16666666666666666,0.0
-100-11-1101,X,6,1.0,0.0,0.0
-100-11-1110,X,6,1.0,0.0,0.0
-100-110-111,X,6,0.0,1.0,0.0
-100-1101-11,X,6,0.6666666666666666,0.0,0.3333333333333333
-100-11011-1,X,6,1.0,0.0,0.0
-100-111-101,X,6,0.0,1.0,0.0
-100-111-110,X,6,0.0,1.0,0.0
-100-1110-11,X,6,0.5,0.16666666666666666,0.3333333333333333
-100-11101-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-100-1111-10,X,6,0.6666666666666666,0.0,0.3333333333333333
-100-11110-1,X,6,1.0,0.0,0.0
-1000-11-111,X,6,0.5,0.5,0.0
-1000-111-11,X,6,0.5,0.16666666666666666,0.3333333333333333
-1000-1111-1,X,6,0.0,1.0,0.0
-10001-1-111,X,6,0.5,0.16666666666666666,0.3333333333333333
-10001-11-11,X,6,0.6666666666666666,0.0,0.3333333333333333
-10001-111-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-100011-1-11,X,6,0.8333333333333334,0.16666666666666666,0.0
-100011-11-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-1000111-1-1,X,6,1.0,0.0,0.0
-1001-1-1011,X,6,0.6666666666666666,0.0,0.3333333333333333
-1001-1-1101,X,6,0.6666666666666666,0.0,0.3333333333333333
-1001-1-1110,X,6,0.6666666666666666,0.3333333333333333,0.0
-1001-10-111,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-1001-101-11,X,6,0.0,0.3333333333333333,0.6666666666666666
-1001-1011-1,X,6,0.0,1.0,0.0
-1001-11-101,X,6,0.6666666666666666,0.3333333333333333,0.0
-1001-11-110,X,6,0.3333333333333333,0.6666666666666666,0.0
-1001-110-11,X,6,0.5,0.16666666666666666,0.3333333333333333
-1001-1101-1,X,6,0.0,1.0,0.0
-1001-111-10,X,6,0.0,0.6666666666666666,0.3333333333333333
-1001-1110-1,X,6,0.0,1.0,0.0
-10010-1-111,X,6,0.3333333333333333,0.0,0.6666666666666666
-10010-11-11,X,6,0.3333333333333333,0.0,0.6666666666666666
-10010-111-1,X,6,0.3333333333333333,0.6666666666666666,0.0
-100101-1-11,X,6,1.0,0.0,0.0
-100101-11-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-1001011-1-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-10011-1-101,X,6,0.3333333333333333,0.0,0.6666666666666666
-10011-1-110,X,6,0.6666666666666666,0.0,0.3333333333333333
-10011-10-11,X,6,0.3333333333333333,0.0,0.6666666666666666
-10011-101-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-10011-11-10,X,6,0.6666666666666666,0.0,0.3333333333333333
-10011-110-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-100110-1-11,X,6,0.6666666666666666,0.0,0.3333333333333333
-100110-11-1,X,6,1.0,0.0,0.0
-1001101-1-1,X,6,1.0,0.0,0.0
-101-1-10011,X,6,0.6666666666666666,0.3333333333333333,0.0
-101-1-10101,X,6,0.8333333333333334,0.16666666666666666,0.0
-101-1-10110,X,6,0.5,0.5,0.0
-101-1-11010,X,6,0.5,0.5,0.0
-101-1-11100,X,6,0.6666666666666666,0.3333333333333333,0.0
-101-10-1011,X,6,0.5,0.5,0.0
-101-10-1101,X,6,0.8333333333333334,0.16666666666666666,0.0
-101-10-1110,X,6,0.8333333333333334,0.16666666666666666,0.0
-101-100-111,X,6,0.0,1.0,0.0
-101-1001-11,X,6,1.0,0.0,0.0
-101-10011-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-101-101-110,X,6,0.0,1.0,0.0
-101-10101-1,X,6,0.3333333333333333,0.6666666666666666,0.0
-101-1011-10,X,6,1.0,0.0,0.0
-101-10110-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-101-11-1001,X,6,0.6666666666666666,0.3333333333333333,0.0
-101-11-1010,X,6,0.8333333333333334,0.16666666666666666,0.0
-101-110-101,X,6,0.0,1.0,0.0
-101-110-110,X,6,0.0,1.0,0.0
-101-1100-11,X,6,0.8333333333333334,0.16666666666666666,0.0
-101-11001-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-101-111-100,X,6,0.0,1.0,0.0
-101-1110-10,X,6,0.8333333333333334,0.16666666666666666,0.0
-101-11100-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-1010-1-1011,X,6,0.5,0.16666666666666666,0.3333333333333333
-1010-1-1101,X,6,0.5,0.16666666666666666,0.3333333333333333
-1010-1-1110,X,6,0.5,0.5,0.0
-1010-10-111,X,6,0.5,0.16666666666666666,0.3333333333333333
-1010-101-11,X,6,0.5,0.16666666666666666,0.3333333333333333
-1010-1011-1,X,6,0.0,1.0,0.0
-1010-11-110,X,6,0.5,0.5,0.0
-1010-1101-1,X,6,0.0,1.0,0.0
-1010-111-10,X,6,0.5,0.5,0.0
-1010-1110-1,X,6,0.0,1.0,0.0
-10100-1-111,X,6,0.0,0.3333333333333333,0.6666666666666666
-10100-11-11,X,6,0.6666666666666666,0.0,0.3333333333333333
-10100-111-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-101001-11-1,X,6,0.3333333333333333,0.6666666666666666,0.0
-1010011-1-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-10101-1-101,X,6,0.0,0.3333333333333333,0.6666666666666666
-10101-1-110,X,6,0.5,0.16666666666666666,0.3333333333333333
-10101-10-11,X,6,0.6666666666666666,0.0,0.3333333333333333
-10101-101-1,X,6,1.0,0.0,0.0
-101010-1-11,X,6,0.5,0.16666666666666666,0.3333333333333333
-101010-11-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-101011-1-10,X,6,0.6666666666666666,0.3333333333333333,0.0
-101011-10-1,X,6,0.5,0.5,0.0
-1010110-1-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-1011-1-1001,X,6,0.3333333333333333,0.0,0.6666666666666666
-1011-1-1010,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-1011-1-1100,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-1011-10-101,X,6,0.6666666666666666,0.0,0.3333333333333333
-1011-10-110,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-1011-100-11,X,6,0.5,0.16666666666666666,0.3333333333333333
-1011-1001-1,X,6,0.0,1.0,0.0
-1011-101-10,X,6,0.0,0.6666666666666666,0.3333333333333333
-1011-1010-1,X,6,0.0,1.0,0.0
-1011-11-100,X,6,0.6666666666666666,0.3333333333333333,0.0
-1011-110-10,X,6,0.5,0.5,0.0
-1011-1100-1,X,6,0.0,1.0,0.0
-10110-1-101,X,6,0.0,0.0,1.0
-10110-1-110,X,6,0.3333333333333333,0.0,0.6666666666666666
-10110-10-11,X,6,0.3333333333333333,0.0,0.6666666666666666
-10110-101-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-10110-11-10,X,6,0.6666666666666666,0.0,0.3333333333333333
-10110-110-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-101100-1-11,X,6,0.6666666666666666,0.0,0.3333333333333333
-101100-11-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-1011001-1-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-101101-1-10,X,6,0.8333333333333334,0.16666666666666666,0.0
-101101-10-1,X,6,0.5,0.5,0.0
-1011010-1-1,X,6,0.5,0.5,0.0
-10111-1-100,X,6,0.3333333333333333,0.0,0.6666666666666666
-10111-10-10,X,6,0.6666666666666666,0.0,0.3333333333333333
-10111-100-1,X,6,1.0,0.0,0.0
-101110-1-10,X,6,0.5,0.16666666666666666,0.3333333333333333
-101110-10-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-1011100-1-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-11-1-100011,X,6,0.8333333333333334,0.16666666666666666,0.0
-11-1-100101,X,6,0.6666666666666666,0.0,0.3333333333333333
-11-1-100110,X,6,1.0,0.0,0.0
-11-1-101001,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-11-1-101010,X,6,0.8333333333333334,0.16666666666666666,0.0
-11-1-101100,X,6,0.6666666666666666,0.0,0.3333333333333333
-11-1-110001,X,6,0.5,0.16666666666666666,0.3333333333333333
-11-1-110100,X,6,0.6666666666666666,0.0,0.3333333333333333
-11-1-111000,X,6,0.5,0.16666666666666666,0.3333333333333333
-11-10-10011,X,6,0.6666666666666666,0.3333333333333333,0.0
-11-10-10101,X,6,0.6666666666666666,0.0,0.3333333333333333
-11-10-10110,X,6,0.6666666666666666,0.3333333333333333,0.0
-11-10-11001,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-11-10-11010,X,6,0.3333333333333333,0.6666666666666666,0.0
-11-10-11100,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-11-100-1011,X,6,1.0,0.0,0.0
-11-100-1101,X,6,0.6666666666666666,0.0,0.3333333333333333
-11-100-1110,X,6,0.8333333333333334,0.16666666666666666,0.0
-11-1000-111,X,6,0.5,0.5,0.0
-11-10001-11,X,6,0.0,0.0,1.0
-11-100011-1,X,6,0.5,0.5,0.0
-11-1001-101,X,6,0.3333333333333333,0.6666666666666666,0.0
-11-1001-110,X,6,0.5,0.5,0.0
-11-10010-11,X,6,0.3333333333333333,0.0,0.6666666666666666
-11-100101-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-11-10011-10,X,6,0.3333333333333333,0.0,0.6666666666666666
-11-100110-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-11-101-1001,X,6,0.6666666666666666,0.0,0.3333333333333333
-11-101-1100,X,6,0.5,0.16666666666666666,0.3333333333333333
-11-1010-101,X,6,0.8333333333333334,0.16666666666666666,0.0
-11-10100-11,X,6,0.3333333333333333,0.0,0.6666666666666666
-11-10101-10,X,6,0.3333333333333333,0.0,0.6666666666666666
-11-101010-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-11-1011-100,X,6,0.8333333333333334,0.16666666666666666,0.0
-11-10110-10,X,6,0.6666666666666666,0.0,0.3333333333333333
-11-101100-1,X,6,1.0,0.0,0.0
-11-11-10001,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-11-11-10010,X,6,0.3333333333333333,0.6666666666666666,0.0
-11-11-10100,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-11-11-11000,X,6,0.0,0.6666666666666666,0.3333333333333333
-11-110-1001,X,6,0.6666666666666666,0.0,0.3333333333333333
-11-110-1010,X,6,0.8333333333333334,0.16666666666666666,0.0
-11-110-1100,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-11-1100-101,X,6,0.6666666666666666,0.3333333333333333,0.0
-11-1100-110,X,6,0.6666666666666666,0.3333333333333333,0.0
-11-11000-11,X,6,0.3333333333333333,0.0,0.6666666666666666
-11-110001-1,X,6,0.5,0.5,0.0
-11-11001-10,X,6,0.3333333333333333,0.0,0.6666666666666666
-11-110010-1,X,6,0.3333333333333333,0.6666666666666666,0.0
-11-1101-100,X,6,0.6666666666666666,0.3333333333333333,0.0
-11-11010-10,X,6,0.6666666666666666,0.0,0.3333333333333333
-11-110100-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-11-111-1000,X,6,0.5,0.16666666666666666,0.3333333333333333
-11-1110-100,X,6,1.0,0.0,0.0
-11-11100-10,X,6,0.6666666666666666,0.0,0.3333333333333333
-11-111000-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-110-1-10011,X,6,0.5,0.5,0.0
-110-1-10101,X,6,0.8333333333333334,0.16666666666666666,0.0
-110-1-10110,X,6,0.5,0.5,0.0
-110-1-11001,X,6,0.8333333333333334,0.16666666666666666,0.0
-110-1-11010,X,6,0.3333333333333333,0.6666666666666666,0.0
-110-1-11100,X,6,0.6666666666666666,0.3333333333333333,0.0
-110-10-1011,X,6,0.6666666666666666,0.3333333333333333,0.0
-110-10-1101,X,6,0.8333333333333334,0.16666666666666666,0.0
-110-10-1110,X,6,0.8333333333333334,0.16666666666666666,0.0
-110-100-111,X,6,0.0,1.0,0.0
-110-1001-11,X,6,0.6666666666666666,0.0,0.3333333333333333
-110-10011-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-110-101-101,X,6,0.0,1.0,0.0
-110-101-110,X,6,0.0,1.0,0.0
-110-1010-11,X,6,0.5,0.16666666666666666,0.3333333333333333
-110-10101-1,X,6,0.5,0.5,0.0
-110-1011-10,X,6,0.6666666666666666,0.0,0.3333333333333333
-110-10110-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-110-11-1001,X,6,0.8333333333333334,0.16666666666666666,0.0
-110-11-1100,X,6,1.0,0.0,0.0
-110-110-101,X,6,0.0,1.0,0.0
-110-1100-11,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-110-1101-10,X,6,0.6666666666666666,0.0,0.3333333333333333
-110-11010-1,X,6,1.0,0.0,0.0
-110-111-100,X,6,0.0,1.0,0.0
-110-1110-10,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-110-11100-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-1100-1-1011,X,6,0.5,0.16666666666666666,0.3333333333333333
-1100-1-1101,X,6,0.5,0.16666666666666666,0.3333333333333333
-1100-1-1110,X,6,0.5,0.5,0.0
-1100-10-111,X,6,0.0,0.6666666666666666,0.3333333333333333
-1100-101-11,X,6,0.3333333333333333,0.0,0.6666666666666666
-1100-1011-1,X,6,0.0,1.0,0.0
-1100-11-101,X,6,0.5,0.5,0.0
-1100-11-110,X,6,0.0,1.0,0.0
-1100-110-11,X,6,0.6666666666666666,0.0,0.3333333333333333
-1100-1101-1,X,6,0.0,1.0,0.0
-1100-111-10,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-1100-1110-1,X,6,0.0,1.0,0.0
-11000-1-111,X,6,0.5,0.16666666666666666,0.3333333333333333
-11000-11-11,X,6,0.3333333333333333,0.0,0.6666666666666666
-11000-111-1,X,6,0.5,0.5,0.0
-110001-1-11,X,6,0.8333333333333334,0.16666666666666666,0.0
-110001-11-1,X,6,0.5,0.5,0.0
-1100011-1-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-11001-1-101,X,6,0.5,0.16666666666666666,0.3333333333333333
-11001-10-11,X,6,0.3333333333333333,0.0,0.6666666666666666
-11001-11-10,X,6,0.6666666666666666,0.0,0.3333333333333333
-11001-110-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-110010-1-11,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-1100101-1-1,X,6,1.0,0.0,0.0
-110011-1-10,X,6,0.5,0.5,0.0
-110011-10-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-1100110-1-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-1101-1-1001,X,6,0.3333333333333333,0.0,0.6666666666666666
-1101-1-1010,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-1101-1-1100,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-1101-10-101,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-1101-10-110,X,6,0.0,0.6666666666666666,0.3333333333333333
-1101-100-11,X,6,0.3333333333333333,0.0,0.6666666666666666
-1101-1001-1,X,6,0.0,1.0,0.0
-1101-101-10,X,6,0.0,0.3333333333333333,0.6666666666666666
-1101-1010-1,X,6,0.0,1.0,0.0
-1101-11-100,X,6,0.3333333333333333,0.6666666666666666,0.0
-1101-110-10,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-1101-1100-1,X,6,0.0,1.0,0.0
-11010-1-101,X,6,0.3333333333333333,0.0,0.6666666666666666
-11010-1-110,X,6,0.6666666666666666,0.0,0.3333333333333333
-11010-10-11,X,6,0.0,0.0,1.0
-11010-101-1,X,6,0.5,0.5,0.0
-11010-11-10,X,6,0.3333333333333333,0.0,0.6666666666666666
-11010-110-1,X,6,0.3333333333333333,0.6666666666666666,0.0
-110100-1-11,X,6,0.6666666666666666,0.0,0.3333333333333333
-110100-11-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-1101001-1-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-110101-1-10,X,6,0.8333333333333334,0.16666666666666666,0.0
-110101-10-1,X,6,0.5,0.5,0.0
-1101010-1-1,X,6,0.5,0.5,0.0
-11011-1-100,X,6,0.6666666666666666,0.0,0.3333333333333333
-11011-10-10,X,6,0.3333333333333333,0.0,0.6666666666666666
-11011-100-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-110110-1-10,X,6,0.5,0.16666666666666666,0.3333333333333333
-110110-10-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-1101100-1-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-111-1-10001,X,6,0.5,0.5,0.0
-111-1-10010,X,6,0.0,1.0,0.0
-111-1-10100,X,6,0.3333333333333333,0.6666666666666666,0.0
-111-1-11000,X,6,0.5,0.5,0.0
-111-10-1001,X,6,0.3333333333333333,0.6666666666666666,0.0
-111-10-1010,X,6,0.5,0.5,0.0
-111-10-1100,X,6,0.6666666666666666,0.3333333333333333,0.0
-111-100-101,X,6,0.0,1.0,0.0
-111-100-110,X,6,0.0,1.0,0.0
-111-1000-11,X,6,0.8333333333333334,0.16666666666666666,0.0
-111-10001-1,X,6,0.5,0.5,0.0
-111-1001-10,X,6,1.0,0.0,0.0
-111-10010-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-111-101-100,X,6,0.0,1.0,0.0
-111-1010-10,X,6,0.8333333333333334,0.16666666666666666,0.0
-111-10100-1,X,6,0.3333333333333333,0.6666666666666666,0.0
-111-11-1000,X,6,0.8333333333333334,0.16666666666666666,0.0
-111-110-100,X,6,0.0,1.0,0.0
-111-1100-10,X,6,0.6666666666666666,0.3333333333333333,0.0
-111-11000-1,X,6,0.8333333333333334,0.16666666666666666,0.0
-1110-1-1001,X,6,0.0,0.3333333333333333,0.6666666666666666
-1110-1-1010,X,6,0.0,0.6666666666666666,0.3333333333333333
-1110-1-1100,X,6,0.0,0.6666666666666666,0.3333333333333333
-1110-10-101,X,6,0.5,0.16666666666666666,0.3333333333333333
-1110-10-110,X,6,0.0,0.6666666666666666,0.3333333333333333
-1110-100-11,X,6,0.6666666666666666,0.0,0.3333333333333333
-1110-1001-1,X,6,0.0,1.0,0.0
-1110-101-10,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-1110-1010-1,X,6,0.0,1.0,0.0
-1110-11-100,X,6,0.5,0.5,0.0
-1110-110-10,X,6,0.6666666666666666,0.3333333333333333,0.0
-1110-1100-1,X,6,0.0,1.0,0.0
-11100-1-101,X,6,0.0,0.3333333333333333,0.6666666666666666
-11100-1-110,X,6,0.5,0.16666666666666666,0.3333333333333333
-11100-10-11,X,6,0.3333333333333333,0.0,0.6666666666666666
-11100-101-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-11100-11-10,X,6,0.6666666666666666,0.0,0.3333333333333333
-11100-110-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-111000-1-11,X,6,0.5,0.16666666666666666,0.3333333333333333
-111000-11-1,X,6,0.5,0.5,0.0
-1110001-1-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-111001-1-10,X,6,0.5,0.5,0.0
-111001-10-1,X,6,0.0,1.0,0.0
-1110010-1-1,X,6,0.3333333333333333,0.6666666666666666,0.0
-11101-1-100,X,6,0.5,0.16666666666666666,0.3333333333333333
-11101-10-10,X,6,0.6666666666666666,0.0,0.3333333333333333
-11101-100-1,X,6,1.0,0.0,0.0
-111010-1-10,X,6,0.0,0.6666666666666666,0.3333333333333333
-111010-10-1,X,6,0.5,0.5,0.0
-1110100-1-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-1111-1-1000,X,6,0.0,0.3333333333333333,0.6666666666666666
-1111-10-100,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-1111-100-10,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-1111-1000-1,X,6,0.0,1.0,0.0
-11110-1-100,X,6,0.3333333333333333,0.0,0.6666666666666666
-11110-10-10,X,6,0.3333333333333333,0.0,0.6666666666666666
-11110-100-1,X,6,0.6666666666666666,0.3333333333333333,0.0
-111100-1-10,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
-111100-10-1,X,6,0.3333333333333333,0.6666666666666666,0.0
-1111000-1-1,X,6,0.3333333333333333,0.6666666666666666,0.0
0-1-1-101011,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-1-101101,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-1-101110,X,6,0.5,0.16666666666666666,0.3333333333333333
0-1-1-110011,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-1-110101,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-1-110110,X,6,0.5,0.16666666666666666,0.3333333333333333
0-1-1-111001,X,6,0.6666666666666666,0.3333333333333333,0.0
0-1-1-111010,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
0-1-1-111100,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
0-1-10-11011,X,6,0.5,0.5,0.0
0-1-10-11101,X,6,0.5,0.5,0.0
0-1-10-11110,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-1001-111,X,6,0.3333333333333333,0.6666666666666666,0.0
0-1-10011-11,X,6,0.3333333333333333,0.6666666666666666,0.0
0-1-100111-1,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
0-1-101-1011,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-101-1101,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-101-1110,X,6,0.5,0.5,0.0
0-1-1010-111,X,6,0.6666666666666666,0.3333333333333333,0.0
0-1-10101-11,X,6,0.6666666666666666,0.3333333333333333,0.0
0-1-101011-1,X,6,0.0,0.6666666666666666,0.3333333333333333
0-1-1011-101,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-1011-110,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-10110-11,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-101101-1,X,6,0.5,0.16666666666666666,0.3333333333333333
0-1-10111-10,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-101110-1,X,6,0.5,0.16666666666666666,0.3333333333333333
0-1-11-10011,X,6,0.5,0.5,0.0
0-1-11-10101,X,6,0.6666666666666666,0.3333333333333333,0.0
0-1-11-10110,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-11-11001,X,6,0.0,1.0,0.0
0-1-11-11010,X,6,0.3333333333333333,0.6666666666666666,0.0
0-1-11-11100,X,6,0.5,0.5,0.0
0-1-110-1011,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-110-1101,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-110-1110,X,6,0.6666666666666666,0.3333333333333333,0.0
0-1-1100-111,X,6,0.3333333333333333,0.6666666666666666,0.0
0-1-11001-11,X,6,0.5,0.5,0.0
0-1-110011-1,X,6,0.5,0.5,0.0
0-1-1101-101,X,6,0.5,0.5,0.0
0-1-1101-110,X,6,0.5,0.5,0.0
0-1-11010-11,X,6,0.5,0.5,0.0
0-1-110101-1,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-11011-10,X,6,0.6666666666666666,0.3333333333333333,0.0
0-1-110110-1,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-111-1001,X,6,0.6666666666666666,0.3333333333333333,0.0
0-1-111-1010,X,6,0.3333333333333333,0.6666666666666666,0.0
0-1-111-1100,X,6,0.5,0.5,0.0
0-1-1110-101,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-1110-110,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-11100-11,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-111001-1,X,6,0.5,0.5,0.0
0-1-11101-10,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1-111010-1,X,6,0.6666666666666666,0.3333333333333333,0.0
0-10-1-11011,X,6,1.0,0.0,0.0
0-10-1-11101,X,6,0.8333333333333334,0.16666666666666666,0.0
0-10-1-11110,X,6,0.6666666666666666,0.0,0.3333333333333333
0-10-101-111,X,6,0.8333333333333334,0.16666666666666666,0.0
0-10-1011-11,X,6,0.8333333333333334,0.16666666666666666,0.0
0-10-10111-1,X,6,0.3333333333333333,0.0,0.6666666666666666
0-10-11-1011,X,6,1.0,0.0,0.0
0-10-11-1101,X,6,1.0,0.0,0.0
0-10-11-1110,X,6,1.0,0.0,0.0
0-10-110-111,X,6,0.6666666666666666,0.3333333333333333,0.0
0-10-1101-11,X,6,1.0,0.0,0.0
0-10-11011-1,X,6,0.6666666666666666,0.0,0.3333333333333333
0-10-111-101,X,6,0.8333333333333334,0.16666666666666666,0.0
0-10-111-110,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
0-10-1110-11,X,6,1.0,0.0,0.0
0-10-11101-1,X,6,0.3333333333333333,0.0,0.6666666666666666
0-10-1111-10,X,6,1.0,0.0,0.0
0-10-11110-1,X,6,0.6666666666666666,0.0,0.3333333333333333
0-100-11-111,X,6,0.6666666666666666,0.3333333333333333,0.0
0-100-111-11,X,6,0.0,1.0,0.0
0-100-1111-1,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
0-1001-1-111,X,6,0.6666666666666666,0.0,0.3333333333333333
0-1001-11-11,X,6,1.0,0.0,0.0
0-1001-111-1,X,6,0.6666666666666666,0.3333333333333333,0.0
0-10011-1-11,X,6,1.0,0.0,0.0
0-10011-11-1,X,6,0.6666666666666666,0.0,0.3333333333333333
0-100111-1-1,X,6,1.0,0.0,0.0
0-101-1-1011,X,6,0.6666666666666666,0.0,0.3333333333333333
0-101-1-1101,X,6,0.8333333333333334,0.16666666666666666,0.0
0-101-1-1110,X,6,1.0,0.0,0.0
0-101-10-111,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
0-101-101-11,X,6,0.0,1.0,0.0
0-101-1011-1,X,6,0.6666666666666666,0.3333333333333333,0.0
0-101-11-101,X,6,0.5,0.5,0.0
0-101-11-110,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
0-101-110-11,X,6,0.0,1.0,0.0
0-101-1101-1,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
0-101-111-10,X,6,0.0,1.0,0.0
0-101-1110-1,X,6,0.5,0.5,0.0
0-1010-1-111,X,6,0.3333333333333333,0.0,0.6666666666666666
0-1010-11-11,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1010-111-1,X,6,0.8333333333333334,0.16666666666666666,0.0
0-10101-1-11,X,6,0.8333333333333334,0.16666666666666666,0.0
0-10101-11-1,X,6,0.6666666666666666,0.0,0.3333333333333333
0-101011-1-1,X,6,0.8333333333333334,0.16666666666666666,0.0
0-1011-1-101,X,6,0.6666666666666666,0.0,0.3333333333333333
0-1011-1-110,X,6,0.3333333333333333,0.0,0.6666666666666666
0-1011-10-11,X,6,1.0,0.0,0.0
0-1011-101-1,X,6,0.3333333333333333,0.3333333333333333,0.3333333333333333
0-1011-11-10,X,6,1.0,0.0,0.0
0-1011-110-1,X,6,0.8333333333333334,0.16666666666666666,0.0
0-10110-1-11,X,6,1.0,0.0,0.0
0-10110-11-1,X,6,0.6666666666666666,0.0,0.3333333333333333
0-101101-1-1,X,6,1.0,0.0,0.0
0-11-1-10011,X,6,0.8333333333333334,0.16666666666666666,0.0
